purchase_id,user_id,item,amount,timestamp
2ae06f26-4fca-446a-ac6a-58e9c564956a,c8b190e1-089a-4f4f-b1da-e8174937b90f,Gold Pack,59.21,2025-06-03 11:54:58
d7d99cce-f408-4628-bb1f-38f00be29694,b15da72d-d4ce-427c-8a94-ae9fcc351e4f,Loot Box,58.15,2025-04-04 07:28:22
e1dec31a-cdd9-4251-abc9-0bba6b48d839,bdf070aa-f0b5-456b-b82c-9074afd5dea5,Loot Box,86.58,2025-03-11 14:05:14
b1b8106d-e27e-4a13-822b-2e42cc1e713d,078c3875-ba21-4269-a540-fbfee12ff6cd,Loot Box,11.72,2025-02-24 22:33:07
854a05f9-5a8d-4931-9ebb-341775238331,613d2de9-3ae2-4023-9472-0d2d32399ffb,Gold Pack,56.59,2025-03-14 10:39:57
fbb9c4ee-7641-41fb-817e-5edc13e69df3,504d281f-c953-4b63-ba81-edd9587ef344,Boost,82.87,2025-06-29 22:53:46
9888d27b-b1e5-4a90-8650-6312e3d2549d,e5a1c6e4-e188-4146-bc40-a3d4e5eb4549,Skins,74.99,2025-02-18 23:10:21
1d522106-71e6-4fd1-a846-d6880047eacb,555736f8-267e-4dce-9f8f-41979a4a99b2,Gold Pack,10.8,2025-02-05 06:38:06
297f8f1e-d783-49d0-9820-ea4fcd185ea5,65db6e43-47bf-4db7-82d9-a774ea7f6c7d,Boost,45.36,2025-03-29 15:12:29
0191073f-8cfc-4112-807e-c4c4b6b4aaa5,d6b361e4-3b6d-4a0d-afe5-040b1901ef87,Boost,98.0,2025-03-12 06:24:48
f51a797b-b34e-4d5b-ae73-7276306542ee,bea4ff31-5174-40f8-8b2c-782a69288e92,Boost,66.01,2025-03-07 08:11:22
9ba585ae-cb96-4524-a5a4-14b21956673f,1346d1a9-f680-4cdb-b7e4-90c71d7bc313,Boost,36.7,2025-10-09 18:40:58
5a422292-1149-444e-abc1-33fba9065b41,f8f58a26-1924-4644-af52-7666b23909f4,Gold Pack,82.12,2025-07-23 16:04:08
92a6584c-85b2-4fa7-9fde-c4f3c92215cd,a4bae8bf-83b8-4a05-93bc-0dc63ae0acdb,Boost,70.6,2025-07-09 20:15:13
5db4eef0-afb7-4cd8-8118-3a0ab908b9f4,0e500785-bcaf-4931-aad1-8464ca8e858c,Loot Box,12.05,2025-08-08 15:14:47
c5d66362-1b3e-444b-af09-3f45182ebfd2,a3871e92-1362-4119-afa9-a0a3a9151364,Gold Pack,15.49,2025-02-13 12:31:02
891887a7-3620-4b79-afc0-760380cd513e,9cd8758b-a5a1-4825-aa95-28c35ae1dbad,Loot Box,84.91,2025-05-25 05:57:48
14e0a8d3-8cf4-41de-8cdc-67155512a507,2c7dd667-f664-4720-afdd-b26a13106665,Skins,36.01,2025-10-11 15:10:09
91a85948-501d-4146-a177-2a3896aaa3ca,deaa543e-1edb-4e71-9e2a-2ddfee249b72,Gold Pack,24.95,2025-10-19 03:00:29
786f186a-f90a-4610-b0b5-5ce776b851e9,ab9099a4-35a2-40ae-9af3-05535ec42e08,Loot Box,36.22,2025-03-07 01:01:15
61b862b2-181d-40f9-b0d3-ce6fb437e204,70ecf41b-c5d5-4016-91b3-ccf588433a38,Gold Pack,20.0,2025-08-04 22:24:59
0ce356ea-b575-4d69-8b61-89c4844aa5c9,feeef3e1-f771-4700-b305-cd23cfd0b040,Loot Box,63.6,2025-10-19 10:21:03
eacb8329-56f4-427f-85eb-a017fe0eeda1,109efb40-8ceb-4c57-97e3-23cf6d651847,Boost,86.96,2025-04-02 18:47:05
ceec79d5-c3fd-4130-88f4-51627a8f5fad,44777442-b187-43e6-9457-8ad9a867a096,Loot Box,97.76,2025-09-29 14:32:48
1131f87f-3748-4145-9bab-23419a977a80,87ad8b26-8eaa-4841-aaa0-426df7c0d5f7,Skins,27.0,2025-08-01 14:57:58
f14e8d13-9bd0-494e-a01c-af82faa59b3b,34c1c3ea-3d9c-4e64-8401-5cede39836bb,Boost,88.02,2025-03-02 00:43:36
7ac68859-94f6-414e-a89a-fbfe822e6328,3aad5840-34ef-41df-83f1-9b58df6c0d60,Loot Box,58.74,2025-03-08 22:40:54
54ea3718-46af-457c-8252-0d78cdbfaa37,50c187fc-ce17-4b4e-8837-b8a3d261a7ab,Boost,31.31,2025-05-01 18:39:11
1891c896-a848-449e-8dac-f645ddc16c3a,72fcc072-544c-4132-9af9-7493e8e46b31,Gold Pack,57.79,2025-07-19 14:01:20
c105ab46-b8ee-4ec6-ab0a-0050235aa8e9,1cbb304b-2ccd-42af-8d64-bb63866cfb2b,Boost,82.75,2025-07-05 03:50:15
2d794edf-0dd1-4338-804f-e610299a7d68,6133a34d-8b0e-4eb1-ad37-1d9e92cf6021,Gold Pack,43.48,2025-08-03 01:33:17
896231dc-4b67-463a-9d73-62f236b86a13,e4c1d210-74be-4b20-9c32-f8a06a7580e2,Loot Box,56.53,2025-02-19 12:01:15
fab8cd39-d6b3-481a-ad37-0c84a011d446,b12b6680-7f07-4cb9-afd3-40c0f945f2fd,Boost,29.26,2025-03-30 19:03:53
27ce0017-f20d-4aea-a998-a3ee22a112b5,6133a34d-8b0e-4eb1-ad37-1d9e92cf6021,Gold Pack,49.89,2025-01-23 23:24:26
475bce8c-4705-4796-96b3-c47540809548,8da5d39b-42c2-4797-8426-fcc9255b30e2,Skins,46.7,2025-07-09 05:43:45
361fc924-a7a3-4e37-875c-e39ffcc6713a,2c2ac34b-9e0b-4b01-b536-59efd873dad9,Skins,52.27,2025-10-11 22:44:23
dc399fe1-bfd2-45d7-acaf-9eeb21b5b893,927f8103-da94-48c0-a9b4-4cb10cb5ee5c,Boost,62.13,2025-07-23 20:25:42
6be4d062-10e7-4e6f-9c15-b55fbf6e074d,46fde062-a33d-47af-9701-410d3f4b1a70,Skins,30.76,2025-05-20 18:31:31
323f9bb2-b5e5-462a-9a39-bc3693c84011,41afeb2a-62c8-43f4-9d06-149ef1eab64a,Boost,7.33,2025-09-30 06:43:58
bc58196e-2064-474f-ac52-00b5029cfbda,6274d240-8e30-4bcc-b02f-a247239a046d,Boost,2.53,2025-09-01 14:53:08
093ee080-20a9-4097-8356-f7abbc1af663,a981b098-b2cf-452d-a7f3-33b3f7baf55e,Gold Pack,22.3,2025-09-04 05:43:01
46e95aec-0cfb-4d8a-ba8a-7ad235362888,a091e5b4-d293-4e6e-bf4d-093033b0fb53,Gold Pack,6.21,2025-10-05 10:38:08
da3544b5-3811-4828-a636-6874b22518de,bf72ae52-304b-4370-8270-12389b5f8f39,Boost,1.5,2025-02-20 22:52:39
7f7eb2ed-705c-4053-b789-593e216dfc70,1bdc74a9-8d3a-4d76-bcaa-281b4e336644,Boost,65.7,2025-05-20 11:45:21
b2092e71-208f-498c-ae2c-92b2d9b97b79,b38950ce-9fbc-479e-869c-3a8e7d6ab7c2,Gold Pack,5.89,2025-02-10 02:13:25
31a79435-b7c5-4ba7-9f78-63183e63131e,478817ec-c764-432e-8026-27d1fbd1b0c0,Skins,35.32,2025-01-17 02:08:40
2171ce00-c261-403d-86df-62a7e604d38c,555736f8-267e-4dce-9f8f-41979a4a99b2,Boost,77.96,2025-07-15 11:27:04
e2e6e895-55e1-4b39-aafd-5fed17f20b40,4c24a053-67f5-4e02-af5b-8f47ceae71cf,Skins,94.46,2025-01-19 06:23:47
32714f01-6557-4cee-80e3-200c683b81bc,06ddf6ca-b0c3-4a59-b0f7-ad22c76a8e0f,Boost,14.98,2025-01-02 02:53:52
0eb4762e-d32b-4c0d-bbff-1829aea3798b,468b22af-9ca4-464d-9d9a-d9f1908e3a95,Skins,43.34,2025-05-14 18:21:38
3b164e64-9849-43b7-8b05-2418b71a72c1,48212ddb-45b8-4cd9-a7cb-6f2a8da01097,Gold Pack,29.5,2025-06-20 20:49:15
65dbb404-5b19-4207-b5a8-457d74f894e2,62f32fae-a63f-4f12-a226-a768de0e9c53,Gold Pack,47.37,2025-08-16 00:30:52
39681e1d-898a-4752-9c71-64a818906db4,0f9ca17b-8db8-4adf-ba3e-46b096f84ff7,Boost,25.38,2025-02-21 06:30:28
05ddf023-af0c-4a3c-922f-862ec4956e6a,d47d577b-fa5a-41ca-859d-d55d4b943e30,Loot Box,42.41,2025-09-11 02:51:19
16f3e1c8-9924-4d85-bd9c-70c329723882,98abb2e7-8531-4f0f-ba53-312274b79620,Gold Pack,88.52,2025-06-11 10:42:12
af8fc8b4-d01d-4c22-a22a-75ccaec13f6e,18ffd8ad-8e1a-4a51-934b-fa8676812ad7,Boost,59.51,2025-10-16 06:42:12
60cc7abd-4c6c-4c1c-b83c-b76112f377fd,70c2903f-7a8d-43aa-b82a-65e048ca7651,Skins,56.26,2025-08-25 04:04:29
28bc2d51-f1e4-43e6-9c50-522d0a76e404,630aa767-a2bb-422b-8b25-1279785ac5d0,Boost,79.83,2025-08-15 01:00:31
37d9f94a-87e8-43e5-b4ae-6f01bfc3535d,0ab1a504-1f8c-46e0-a431-13fd8e190d07,Skins,67.97,2025-02-16 08:15:05
437feb6b-0777-4ad1-8900-20bff1b159b6,e709fba6-329f-4417-9081-3d45ff45f8a2,Skins,25.5,2025-04-07 06:58:55
8a8ce2d7-bdeb-4527-b721-e45ed796efbc,4f89e3b2-d847-4c53-8605-e58a48454343,Loot Box,55.32,2025-11-15 21:56:00
6318f1d2-9ebe-42d3-911f-1a2846a1c19b,0e731dd7-c6ac-4b04-9d1d-6cd1c11f6bf5,Boost,30.89,2025-06-02 04:36:19
14c6e496-9146-470a-a69d-2c2229861808,bdf070aa-f0b5-456b-b82c-9074afd5dea5,Boost,56.53,2025-11-08 06:08:02
1e57072d-f05a-44ec-b3f9-6264de5ed279,090b23ed-2ae1-40bc-8a09-90884b6c14e4,Loot Box,54.49,2025-06-13 00:48:55
0e4df5f6-8047-4077-8394-fc907ca2101f,639d8fe7-790b-485c-b55c-ca9cfb6bf1dc,Loot Box,77.68,2025-05-23 11:41:09
5e5ae447-e282-40cd-8ea3-59f967e69ffe,52f69081-4005-44b8-9716-03b174661e6f,Loot Box,10.41,2025-06-12 05:05:50
64ac70a3-e84c-4940-b83f-136dd7684211,c6b18d94-324b-4c3d-9a77-91a2bd0b0fa2,Loot Box,69.03,2025-06-28 20:12:49
e413a4d3-e083-4bb5-80cd-f96df43c67ba,27f6a2ac-5b0c-4170-b5da-cbbe09a9161a,Boost,46.9,2025-01-16 18:13:37
64dd4384-b34f-41ca-bbde-c3f462171534,aee7c7a5-8629-4fbe-b09b-48dd63329992,Loot Box,46.72,2025-03-01 09:47:57
cddedccc-831b-4f03-9201-030915886873,f06dca24-7bc6-4121-bb64-a525bc653d94,Loot Box,46.21,2025-06-02 21:42:09
4d9e4c77-0f79-4b76-9c96-703d5caf5c6a,6994bf84-50d3-4a03-8cd7-608f3adcb38c,Gold Pack,94.83,2025-08-14 17:18:09
c881464b-c358-4cfb-875f-a0cf4974e1b7,2215df00-dfdf-4e05-80ce-f31bd038e153,Loot Box,9.67,2025-04-09 22:18:32
70e3c153-0942-41cd-a7f1-64254cedc55b,b8a6171f-1ee3-4dc4-bb04-8a8b405bfdc9,Skins,61.29,2025-06-17 13:44:00
af52d77c-3243-4ee9-bacd-64f1643a6898,80777ac5-6605-4e3c-95c7-bc834336ffe5,Boost,78.09,2025-04-29 21:42:25
b79fa51d-3045-438c-852c-7f939acaf159,65339cf0-7ce4-470e-b2b7-3d808f2e08d3,Boost,13.47,2025-03-29 06:32:22
022f6ca5-5802-4d89-aab5-84fd914b254e,651ea252-b974-4cde-9259-f9606ee35607,Boost,6.25,2025-04-28 09:38:53
2ad285f1-607e-483f-9ac1-b7f0a5b06be6,fb8986c8-c7ec-4e71-9493-47fc0fc98d2e,Loot Box,13.34,2025-06-26 04:00:05
2b3fde5d-d8b4-4672-a125-52fa3094f256,27591ad4-0a39-4bf7-a7a1-58a0efffa2f4,Gold Pack,46.36,2025-05-30 15:37:56
d5828d59-e1ce-459e-af10-2145227b0512,fb2ca025-adf4-462d-a651-529e8268690b,Loot Box,83.24,2025-02-15 14:54:37
25987d51-f7f9-4fbc-8ba7-0c7016a54aa0,0ec7d662-905c-4bdd-b4f0-beae6a5943ce,Gold Pack,6.36,2025-04-10 07:32:34
aa5be353-6933-4443-892c-2f783768c08e,a4bae8bf-83b8-4a05-93bc-0dc63ae0acdb,Gold Pack,33.68,2025-02-23 09:05:03
57f119fb-bd24-4118-9428-df1ceb6d3598,3ce5988c-7e53-4702-a1f8-d1929ba4d5a6,Gold Pack,81.55,2025-09-12 04:48:40
443cf3a1-5210-4009-b207-75f28e07b7b4,12068ad6-12aa-4a4b-88ec-a4c81a71064d,Loot Box,68.68,2025-09-19 13:31:55
83c28870-adde-48b6-99f6-20a226bbf675,e7c225da-7306-4588-85d5-a68d290a3abb,Gold Pack,12.9,2025-07-19 07:43:33
0a0ef615-f478-4e8d-a2e3-87c2a2e01d59,a65d958e-936d-41a8-93ac-b00e32eeeb38,Gold Pack,69.75,2025-07-27 07:23:07
fc800953-f2fb-422f-be34-be79bc25d3bd,3ce5988c-7e53-4702-a1f8-d1929ba4d5a6,Skins,56.08,2025-08-19 17:35:10
191c2be6-9e21-49db-afef-2e1cf34b83b9,ae849217-1d53-434b-b881-39b9ae270da7,Loot Box,14.37,2025-10-15 08:25:01
25c3cc9d-6856-4bad-ae28-7a929f6e292a,001a9a8b-d56f-4350-8c45-9ce267f48ad5,Skins,30.49,2025-09-06 08:17:33
e84dfaa4-4fa6-497e-b96f-52663d77546e,5f804eeb-143a-4aff-a59b-0105cb80f288,Boost,71.48,2025-11-15 17:06:40
99cd0df3-a873-4bc8-95aa-aa3bb6123cda,317046b9-3080-4a5d-a2a5-0eec881af04f,Gold Pack,79.95,2025-08-10 17:06:51
38797294-437f-4bd9-a159-2130aec5509c,80777ac5-6605-4e3c-95c7-bc834336ffe5,Skins,12.24,2025-03-20 01:34:43
3d4ac183-ce14-4868-96bd-ebf58f48de0a,dc412176-5b59-428e-a9de-5b2608ffeab0,Gold Pack,16.0,2025-02-22 00:45:52
fd4454db-f660-47cf-b737-b4aab85cc2c8,2e25b5ee-4f11-48dc-9cd3-336904aac1b7,Gold Pack,51.94,2025-04-20 09:56:46
f53f38c0-f95f-499a-b5ff-b57ff27df93c,ae849217-1d53-434b-b881-39b9ae270da7,Skins,21.02,2025-03-14 11:47:16
0ebf1523-aaad-4926-9d9a-24cde3931b79,70ecf41b-c5d5-4016-91b3-ccf588433a38,Loot Box,3.42,2025-05-22 14:58:31
3eda9150-3993-4371-bc60-ae1c8818d277,f97c6c3c-755d-414b-9f5b-a255e5449887,Loot Box,39.29,2025-04-12 06:17:31
d0b3575e-f309-4246-b3ca-623ff30113f0,8f10d33e-abe4-4e7d-b96c-1163966be275,Gold Pack,30.39,2025-01-14 11:44:55
13da3505-3daa-4e57-b084-aab8cf152c06,18ffd8ad-8e1a-4a51-934b-fa8676812ad7,Loot Box,97.3,2025-01-31 13:24:09
d92cc6c8-5da7-4990-959e-c42eb4d70339,8d532691-6c93-4f69-8269-041a74533044,Skins,83.49,2025-09-17 14:30:32
072a5087-67d9-483b-bfdf-c5c0876cacdd,264ef59d-6a18-45af-9cce-08e96b6a8061,Boost,81.53,2025-05-26 04:38:48
5eaae175-445f-4ad1-b801-2d83faea5054,06e3f949-8cd3-4c62-8482-9b71ae84b81c,Loot Box,85.21,2025-07-01 07:51:54
ea87fe7d-63f1-4953-ba4e-c145c742bbaf,a38295d3-1e0e-4546-b0b6-dedf4f9c4027,Gold Pack,43.37,2025-09-25 21:40:18
7fd7559e-44c0-4b4e-acd5-f173904fa87a,cf5e0f0b-cd67-45df-9b79-04e0ce30a61d,Gold Pack,19.11,2025-05-09 11:30:50
963a4320-66c0-4e7b-b41a-a26dcbcafbdb,339b77a8-4b1f-4d7b-8977-c513752a7d25,Skins,17.74,2025-10-04 13:18:43
fd88857b-cc28-4628-b876-18a0e5191db0,cd8565ce-83a9-4235-9ffd-4015c53f1db3,Skins,47.66,2025-04-15 04:16:55
e6c7e728-f157-4055-85a7-9a96b8c4535c,900c0af7-1b0a-422e-acc8-17a619a6f80e,Boost,29.37,2025-09-04 21:24:46
5c493e43-3309-4d89-b26d-e66955e38f96,b8a6171f-1ee3-4dc4-bb04-8a8b405bfdc9,Gold Pack,94.99,2025-04-04 04:18:06
78e15240-9077-4f71-9ee7-6dc66fc41bf6,f8f58a26-1924-4644-af52-7666b23909f4,Loot Box,37.0,2025-04-16 04:32:49
ba66f439-ee62-4f25-a2fc-194b649d72ad,0ab1a504-1f8c-46e0-a431-13fd8e190d07,Boost,39.34,2025-08-19 22:30:50
f657a9b2-61de-4bef-80b6-d44fc6e4472d,d2c65ee4-68d0-42a8-84e7-f7dd6929de73,Gold Pack,46.47,2025-11-10 08:47:25
e7ebff3f-3568-4bea-ae4f-fcf31046eb49,f97f4994-1f38-4f55-833a-c4d6d4085391,Loot Box,15.52,2025-04-19 21:07:06
57dfba1d-2d55-4314-943e-7fb720608b8d,ece9504b-03d7-4962-b804-43eec3b8d179,Boost,45.79,2025-04-21 21:31:31
b29f2d6b-8915-4364-85aa-0cd35eb45406,4931b2d4-d3de-487c-860f-b2524df742ae,Loot Box,2.08,2025-01-04 01:48:48
d6b9bf52-ece0-4105-9500-99df929b958d,a0017720-200b-4903-8642-6c458d03f17a,Boost,4.34,2025-08-29 03:12:36
820f4642-4e6c-4bb2-b09d-07f1eac4c60c,e5af6e39-7227-44e6-8c41-561be827a1b9,Loot Box,5.18,2025-02-03 23:54:59
c2aabe0c-2f74-40dd-9779-0735d094805e,cf5e0f0b-cd67-45df-9b79-04e0ce30a61d,Boost,95.35,2025-06-04 23:53:25
c959dbb9-52b6-43d4-a481-216b988fd26b,8ed8a80d-84cf-4e39-bf31-c29f82bbad84,Loot Box,87.48,2025-05-25 03:58:52
4d5593a3-65a6-4335-a19c-03d193622966,b5f3f8aa-dc6d-4fff-99c2-f153b06b0f0c,Loot Box,28.14,2025-06-23 11:23:57
ec32006d-da7b-4adb-9ce3-31182e857464,dcd28b97-33ca-4a6b-8cd3-af7caf1dcfb8,Skins,36.06,2025-04-04 00:34:23
fb18291f-debf-47d3-b404-efd30377c428,eba900e1-6a7d-4d96-8ba1-72331ac3bf31,Skins,35.19,2025-04-18 06:13:13
c6e43494-5e31-4e80-bd56-400b22ff5a30,2c7f0b79-3d67-4de9-a834-e4c014c8b3b4,Loot Box,51.28,2025-10-06 14:41:39
440497f9-1e60-4a33-bcbf-a2ca96a805bb,4f6e274b-deda-4027-a550-f74a1422373f,Skins,65.28,2025-03-12 12:33:58
d04a8ff9-eee1-4ab3-9f5e-c4d26282a4d5,4cc57e0d-2633-4018-a883-ac6e6a944054,Boost,65.28,2025-04-22 00:55:23
f422dc84-aaee-4f08-bf69-05680d79c20f,17151c03-eb4f-4638-9190-e515b4209103,Boost,46.03,2025-04-13 19:51:11
32069ba3-9561-4574-8b61-d80da691fdda,53f8382b-8fb8-44e4-b173-8856e25d36eb,Skins,28.28,2025-04-07 05:46:43
f0e2aa55-284c-4ab4-a5b2-df55caea5bfb,2f4cfefb-f798-48a2-8d9e-84ec90e9e294,Boost,91.5,2025-06-11 08:19:53
c6d93097-4d0e-4acd-9dc8-b74ad10b41c1,5bb5c40c-03cd-42e3-a1bd-db4106998731,Gold Pack,90.78,2025-05-04 00:10:59
b7e8b0a4-36a7-481e-8f17-1a4ee2d97970,adaa44ca-8ed6-4d5e-9831-8aa354669d19,Loot Box,37.9,2025-11-11 09:57:21
69a3618b-910a-4032-b3eb-0a4e0e4b4dbf,70c2903f-7a8d-43aa-b82a-65e048ca7651,Loot Box,60.37,2025-03-27 10:38:54
39db7ebb-7538-4985-8533-af2da864a116,1a6b6a7d-1a38-4ad6-8e53-2ffdbb134f02,Skins,57.45,2025-02-10 11:40:43
e756b705-ae40-4d26-a84f-52adf60768a0,b64fa54a-8c61-4654-95da-75c1a21150f9,Boost,13.68,2025-01-08 00:26:34
afaea21d-a547-40e0-88be-928807ad45b1,9d713084-171d-4bf9-9af4-81a7fa34d2e8,Boost,58.71,2025-10-11 20:12:29
87e47dba-f0ad-43fb-bee5-0afd1f3a3502,1fa382e8-895c-4d99-83b3-8eb403902c5d,Boost,58.28,2025-11-16 05:08:40
245fed94-2ac1-4fd1-ab74-e7215b345ede,170fa87b-f30e-44fe-a62e-55597e7d9a19,Loot Box,7.62,2025-02-16 16:47:08
8c8a22f6-bada-492a-9e4c-dce614539cdb,a205e54f-b1e8-409d-bc20-b9f24a9c589e,Gold Pack,84.5,2025-06-23 10:55:54
8e96551a-eeba-4ad9-aa88-d27d17a61711,2a038ad4-a667-4982-9c3d-e1b0022b6683,Skins,23.71,2025-04-20 01:43:26
5cdd0f45-3588-43f1-a80b-0996517e71e0,495743a2-81b1-4b80-a5e1-b0f5ca0ee8c4,Gold Pack,49.94,2025-11-13 18:22:00
bd37414a-4784-459f-a86e-dac1f82e98dc,17cf775f-498b-4f67-bf8d-cf96436ae2bb,Loot Box,32.72,2025-03-10 10:28:21
816786fa-e7e5-4d10-a3a1-4f5d6ed5855d,6336c815-61af-463c-ad2e-1bcd0c06df90,Skins,97.17,2025-11-06 17:20:11
d819a8d1-445d-4f54-827f-bc4b75ed76cf,ccc42903-8bcf-43a1-bc10-fa52bf5d2fdf,Skins,11.33,2025-09-22 04:38:05
7f808dbc-adc0-4c1f-a3ea-46a8a6864e54,1bf645f6-2324-4211-8588-fc1bb2384849,Skins,72.36,2025-01-19 21:04:21
a48f93b4-31a9-414c-bf49-d0d91cc81f38,a7cde143-6de2-4429-bbf0-d9c1c156e501,Loot Box,75.07,2025-03-05 12:52:06
d0dcb7a3-ef0a-4184-a5ea-3158dea43dfd,94c176b9-0ac0-43d5-b805-90f002493a09,Loot Box,91.39,2025-09-20 19:21:07
6932317a-876e-4409-b106-3540067b0c70,9d713084-171d-4bf9-9af4-81a7fa34d2e8,Gold Pack,60.97,2025-11-06 09:09:15
d202d65b-bdf1-4e53-a014-73df57686c78,f9a62522-ca83-4709-ba14-675762538cdf,Gold Pack,4.67,2025-02-27 07:37:08
767a004b-71d8-4c8f-a7a9-f86638f9faed,16b6bf61-f68c-42e6-a2a4-5909a2dd22d5,Gold Pack,44.27,2025-06-25 21:57:08
667a6370-6e12-4255-93ca-3df021ce7ad0,c03f3538-e485-4aa1-816b-6287b00805cc,Boost,60.44,2025-09-22 20:24:28
31ea2821-3034-4270-a81f-f52852ec03ca,38e59b27-16dc-4a6e-a789-077055ec024a,Gold Pack,91.51,2025-07-01 18:21:40
e9390c7f-4756-4669-9c89-a23800df2b6b,dcb51c53-5b62-48df-893e-904d30ec2796,Boost,11.55,2025-01-25 01:22:22
ecccd30e-0bf0-4fdb-93d1-7709a54cf489,e0b62f90-0adb-44ff-a0b5-5615d3b6ef1b,Loot Box,38.01,2025-10-24 09:27:58
d0b6eada-5b6b-4e34-b344-a147a119ca40,36d8393a-7c44-4fe7-ab42-20a7474a493b,Skins,20.18,2025-03-01 05:24:32
89797b17-eeb3-4b22-b077-d33ed04cc4db,44777442-b187-43e6-9457-8ad9a867a096,Loot Box,43.88,2025-01-25 10:06:03
5e13ab9c-efa1-47ee-ad75-5494064b4edc,97fa7f04-8363-4007-9cae-9610c72c1fe3,Boost,23.1,2025-05-07 09:43:38
fbece5d5-a885-4294-84e6-9ef9a629ebb2,07d924ce-f8c8-4fae-a217-8f84bdb025ff,Skins,43.54,2025-01-18 17:18:18
26e85cb6-ebb7-46cc-867b-30d1094f5166,3735262d-4184-4b03-84dd-7054144823f7,Skins,9.43,2025-07-07 21:45:41
babfbd99-2d9d-4bd8-aeb2-f98cdb38c2f2,1ed072e9-f9fc-4034-b50a-cc982cbfb769,Gold Pack,62.65,2025-02-19 17:15:58
51ddaa9d-2fb1-4b40-8f26-fedb10d28a32,420fbeef-9def-4ab9-a54c-a6cadc70ce22,Gold Pack,20.95,2025-06-29 20:32:30
31e2d719-f203-4fe7-98c0-24a9a99e0f9b,e7c225da-7306-4588-85d5-a68d290a3abb,Skins,88.54,2025-02-16 13:41:22
4d167503-9aad-4ae8-86c6-b8c26ce87f51,44777442-b187-43e6-9457-8ad9a867a096,Boost,76.89,2025-03-30 01:04:57
cab0d331-b13a-4dc7-92db-a951f7b8895a,88575117-6155-4667-a112-507c2cfa55b0,Gold Pack,34.39,2025-02-17 22:20:17
c35826a5-37b5-4a07-ab21-0c92c4ecdf3a,b0736dd1-f443-464c-a269-9a4400d8c046,Loot Box,19.63,2025-06-04 13:35:30
b1b25b70-a0a6-438e-8e5e-137f87723818,be3e6e57-f30a-4e32-aba4-fc035efa9c5b,Skins,56.9,2025-02-03 17:27:01
e88f12a4-2a1b-41ed-be53-0a7e7e8f7fe9,09b7fdf7-7d8d-4ddd-acf1-49cb4f1e1a37,Loot Box,50.08,2025-01-14 14:59:27
60ca13d1-32b7-4456-9f22-b19432ce3db1,9adf4709-ac75-4344-a08e-149e44b9e602,Boost,61.61,2025-08-30 17:30:31
2777fe38-b58d-4c97-99df-5bb2588a7de7,276732d3-a502-4c4b-9b03-34d80f4d6c40,Skins,79.56,2025-07-21 05:01:06
e80f58fb-2d0f-4209-a409-33ecc68b751f,3f5cf2f3-3acb-43a3-92c7-bffb6118433b,Loot Box,42.9,2025-10-07 22:46:12
2fbd9d23-a516-4cda-99d6-bf8506dba492,f4e35f7b-a1b7-43d8-b6b8-74d349599bed,Loot Box,86.65,2025-08-12 13:06:23
7c115895-db1f-4973-a194-3347b9ebce1f,dc412176-5b59-428e-a9de-5b2608ffeab0,Gold Pack,13.46,2025-11-01 12:16:36
b819544a-20b8-4865-980e-60e43f027521,93fde248-aac0-4912-884d-7822da948e70,Boost,10.89,2025-05-26 01:32:30
d3c6756c-5a2c-4ba8-9d88-e7a4f76361e6,e3bcd6f3-b18d-4c8c-8fdd-bebcf7ff88d4,Loot Box,23.6,2025-09-14 00:52:40
3c10cbcf-e8d7-4a29-b694-d78caed195c9,41ff81d1-689d-4205-8b31-f4d8e073c1d0,Boost,3.21,2025-02-27 14:48:08
b1773184-a3d2-430b-a699-46482b42023a,12068ad6-12aa-4a4b-88ec-a4c81a71064d,Boost,91.38,2025-10-27 08:54:56
b3060396-3a12-4631-b154-63eed08ef8b5,bae1e137-96ee-40e5-9f87-3b46c0a0473a,Boost,39.26,2025-08-28 05:03:25
9a77c01f-85af-475b-a4c4-607130aaa9ae,94bcf47a-6122-4189-b5f3-de4aac9204b4,Boost,7.66,2025-08-25 02:15:35
5d144588-498e-4ba4-805d-55a82c9f5705,add702c9-2747-493c-9ae7-7eab084a6780,Skins,95.88,2025-07-03 23:01:50
e4f786ab-d40b-4487-b188-bd6ab0f1d209,781f9d3f-e7f3-49dc-833d-e3ad743b9f71,Gold Pack,53.37,2025-10-31 14:05:12
5aa249bf-c827-4447-b8d8-e484d4e384a3,a1d770ea-c704-480e-a246-6cd702ed5d15,Skins,84.61,2025-03-29 13:49:46
6d442c3f-6c58-4836-ba04-e4d721136ce0,339b77a8-4b1f-4d7b-8977-c513752a7d25,Boost,40.12,2025-02-03 19:54:06
08e5ed83-f8d4-466f-999a-20f181dcd57c,7490adeb-57d3-47d3-8fd8-0bbb592c1107,Gold Pack,54.5,2025-07-02 08:27:09
0c884f7b-e84b-4c55-9775-971065a815a3,13748146-32c5-4d89-b70b-3420f1043785,Gold Pack,58.11,2025-08-03 01:48:31
82ee6e08-0ba9-4e1e-b588-8aa1f9e33543,4eca2e96-115d-444f-8a4a-40bc412181a3,Boost,65.02,2025-03-14 19:02:40
c9b49d09-7f72-4ffc-9b6d-272f639b6651,864f36dd-69ec-49d5-86ec-ed9954470290,Gold Pack,34.13,2025-02-16 21:52:26
288c91cc-ce92-4021-8173-5a2ac3b5b2bd,1ed072e9-f9fc-4034-b50a-cc982cbfb769,Boost,20.65,2025-03-19 15:14:01
